country_code,cluster_code,population,in_need,targeted,year,total_required_funds,total_granted_funds,total_granted_percentage,severity_index,sector
HIC,null,1391814501,null,null,2021,null,null,null,null,null
HKG,null,7413100,null,null,2021,null,null,null,null,null
HND,null,10289877,null,null,2021,66138378,19672475,29.74,null,null
HPC,null,870930036,null,null,2021,null,null,null,null,null
HRV,null,3878981,null,null,2021,null,null,null,null,null
HTI,null,11374586,null,null,2021,422890167,143153754,33.85,null,null
HUN,null,9630932,null,null,2021,null,null,null,null,null
IBD,null,4905212516,null,null,2021,null,null,null,null,null
IBT,null,6732651035,null,null,2021,null,null,null,null,null
IDA,null,1827438519,null,null,2021,null,null,null,null,null
IDB,null,639196319,null,null,2021,null,null,null,null,null
IDN,null,276758053,null,null,2021,null,null,null,null,null
IDX,null,1188242200,null,null,2021,null,null,null,null,null
IMN,null,84106,null,null,2021,null,null,null,null,null
IND,null,1414203896,null,null,2021,null,null,null,null,null
INX,null,null,null,null,2021,null,null,null,null,null
IRL,null,5110585,null,null,2021,null,null,null,null,null
IRN,null,88455488,null,null,2021,null,null,null,null,null
IRQ,null,43071211,null,null,2021,832908296,523109174,62.81,null,null
ISL,null,372520,null,null,2021,null,null,null,null,null
ISR,null,9371400,null,null,2021,null,null,null,null,null
ITA,null,59133173,null,null,2021,null,null,null,null,null
JAM,null,2837682,null,null,2021,null,null,null,null,null
JOR,null,11066356,null,null,2021,1600000000,401231464,25.08,null,null
JPN,null,125681593,null,null,2021,null,null,null,null,null
KAZ,null,19743603,null,null,2021,null,null,null,null,null
KEN,null,53219166,null,null,2021,180220129,79065222,43.87,null,null
KGZ,null,6851224,null,null,2021,null,null,null,null,null
KHM,null,16974305,null,null,2021,null,null,null,null,null
KIR,null,128377,null,null,2021,null,null,null,null,null
KNA,null,46763,null,null,2021,null,null,null,null,null
KOR,null,51769539,null,null,2021,null,null,null,null,null
KWT,null,4360865,null,null,2021,null,null,null,null,null
LAC,null,581884231,null,null,2021,null,null,null,null,null
LAO,null,7453194,null,null,2021,null,null,null,null,null
LBN,null,5718122,null,null,2021,2917976724,837843355,28.71,null,null
LBR,null,5259323,null,null,2021,null,null,null,null,null
LBY,null,7135175,null,null,2021,189122124,150268390,79.46,null,null
LCA,null,178522,null,null,2021,null,null,null,null,null
LCN,null,649236072,null,null,2021,null,null,null,null,null
LDC,null,1109175268,null,null,2021,null,null,null,null,null
LIC,null,576076618,null,null,2021,null,null,null,null,null
LIE,null,39182,null,null,2021,null,null,null,null,null
LKA,null,22156000,null,null,2021,null,null,null,null,null
LMC,null,3006243027,null,null,2021,null,null,null,null,null
LMY,null,6378323939,null,null,2021,null,null,null,null,null
LSO,null,2261542,null,null,2021,null,null,null,null,null
LTE,null,2320127638,null,null,2021,null,null,null,null,null
LTU,null,2808380,null,null,2021,null,null,null,null,null
LUX,null,640064,null,null,2021,null,null,null,null,null
LVA,null,1884490,null,null,2021,null,null,null,null,null
MAC,null,682500,null,null,2021,null,null,null,null,null
MAF,null,29961,null,null,2021,null,null,null,null,null
MAR,null,36954442,null,null,2021,null,null,null,null,null
MCO,null,38527,null,null,2021,null,null,null,null,null
MDA,null,2595809,null,null,2021,null,null,null,null,null
MDG,null,29691083,null,null,2021,166188813,119164991,71.7,null,null
MDV,null,516154,null,null,2021,null,null,null,null,null
MEA,null,767578451,null,null,2021,null,null,null,null,null
MEX,null,127648148,null,null,2021,5702718,180829,3.17,null,null
MHL,null,41367,null,null,2021,null,null,null,null,null
MIC,null,5802247321,null,null,2021,null,null,null,null,null
MKD,null,1837114,null,null,2021,null,null,null,null,null
MLI,null,22388630,null,null,2021,563286869,228381821,40.54,null,null
MLT,null,518150,null,null,2021,null,null,null,null,null
MMR,null,53387102,null,null,2021,385617765,250744403,65.02,null,null
MNA,null,704458802,null,null,2021,null,null,null,null,null
MNE,null,625053,null,null,2021,null,null,null,null,null
MNG,null,3383741,null,null,2021,null,null,null,null,null
MNP,null,46979,null,null,2021,null,null,null,null,null
MOZ,null,31707800,null,null,2021,254080356,201068691,79.14,null,null
MRT,null,4734874,null,null,2021,null,null,null,null,null
MUS,null,1266334,null,null,2021,null,null,null,null,null
MWI,null,20047258,null,null,2021,null,null,null,null,null
MYS,null,34282399,null,null,2021,null,null,null,null,null
NAC,null,370404272,null,null,2021,null,null,null,null,null
NAM,null,2810548,null,null,2021,null,null,null,null,null
NCL,null,285214,null,null,2021,null,null,null,null,null
NER,null,24502140,null,null,2021,523182880,264175093,50.49,null,null
NGA,null,218529286,null,null,2021,1006358629,714719766,71.02,null,null
NIC,null,6644741,null,null,2021,null,null,null,null,null
NLD,null,17533044,null,null,2021,null,null,null,null,null
NOR,null,5408320,null,null,2021,null,null,null,null,null
NPL,null,29475010,null,null,2021,83621252,5192974,6.21,null,null
NRU,null,11709,null,null,2021,null,null,null,null,null
NZL,null,5084600,null,null,2021,null,null,null,null,null
OED,null,1371785073,null,null,2021,null,null,null,null,null
OMN,null,4500424,null,null,2021,null,null,null,null,null
OSS,null,12541889,null,null,2021,null,null,null,null,null
PAK,null,239477801,null,null,2021,332043165,345079875,103.93,null,null
PAN,null,4345405,null,null,2021,10660203,2506971,23.52,null,null
PER,null,33155882,null,null,2021,274663651,95568938,34.79,null,null
PHL,null,113100950,null,null,2021,168906963,95266302,56.4,null,null
PLW,null,17783,null,null,2021,null,null,null,null,null
PNG,null,10012896,null,null,2021,null,null,null,null,null
POL,null,36981559,null,null,2021,null,null,null,null,null
PRE,null,1024960313,null,null,2021,null,null,null,null,null
PRI,null,3262711,null,null,2021,null,null,null,null,null
PRK,null,26232534,null,null,2021,null,null,null,null,null
PRT,null,10361831,null,null,2021,null,null,null,null,null
PRY,null,6684182,null,null,2021,6391126,435000,6.81,null,null
PSE,null,4922749,null,null,2021,512429398,424556048,82.85,null,null
PSS,null,2625493,null,null,2021,null,null,null,null,null
PST,null,1116582773,null,null,2021,null,null,null,null,null
PYF,null,279792,null,null,2021,null,null,null,null,null
QAT,null,2504910,null,null,2021,null,null,null,null,null
ROU,null,19122059,null,null,2021,null,null,null,null,null
RUS,null,144746762,null,null,2021,null,null,null,null,null
RWA,null,13355260,null,null,2021,120438510,16127867,13.39,null,null
SAS,null,1634785356,null,null,2021,null,null,null,null,null
SAU,null,30784383,null,null,2021,null,null,null,null,null
SDN,null,48066924,null,null,2021,1939814880,735578561,37.92,null,null
SEN,null,17220867,null,null,2021,null,null,null,null,null
SGP,null,5453566,null,null,2021,null,null,null,null,null
SLB,null,762591,null,null,2021,null,null,null,null,null
SLE,null,8094602,null,null,2021,null,null,null,null,null
SLV,null,6255782,null,null,2021,42156698,22070444,52.35,null,null
SMR,null,34252,null,null,2021,null,null,null,null,null
SOM,null,17271431,null,null,2021,1122532052,862339165,76.82,null,null
SRB,null,6834326,null,null,2021,null,null,null,null,null
SSA,null,1076774079,null,null,2021,null,null,null,null,null
SSD,null,10865780,null,null,2021,1677772788,1219709541,72.7,null,null
SSF,null,1199011925,null,null,2021,null,null,null,null,null
SST,null,19646549,null,null,2021,null,null,null,null,null
STP,null,221961,null,null,2021,null,null,null,null,null
SUR,null,617896,null,null,2021,null,null,null,null,null
SVK,null,5447247,null,null,2021,null,null,null,null,null
SVN,null,2108079,null,null,2021,null,null,null,null,null
SWE,null,10415811,null,null,2021,null,null,null,null,null
SWZ,null,1206593,null,null,2021,null,null,null,null,null
SXM,null,41571,null,null,2021,null,null,null,null,null
SYC,null,99258,null,null,2021,null,null,null,null,null
SYR,null,21628839,null,null,2021,4224416702,2315986080,54.82,null,null
TCA,null,45243,null,null,2021,null,null,null,null,null
TCD,null,17828273,null,null,2021,617522407,236212336,38.25,null,null
TEA,null,2102350702,null,null,2021,null,null,null,null,null
TEC,null,463104389,null,null,2021,null,null,null,null,null
TGO,null,8878379,null,null,2021,null,null,null,null,null
THA,null,71727332,null,null,2021,null,null,null,null,null
TJK,null,9966908,null,null,2021,null,null,null,null,null
TKM,null,7092043,null,null,2021,null,null,null,null,null
TLA,null,633862610,null,null,2021,null,null,null,null,null
TLS,null,1350139,null,null,2021,null,null,null,null,null
TMN,null,699536053,null,null,2021,null,null,null,null,null
TON,null,105490,null,null,2021,null,null,null,null,null
TSA,null,1634785356,null,null,2021,null,null,null,null,null
TSS,null,1199011925,null,null,2021,null,null,null,null,null
TTO,null,1367558,null,null,2021,15720054,5540684,35.25,null,null
TUN,null,12048622,null,null,2021,null,null,null,null,null
TUR,null,84147318,null,null,2021,1035041654,277716504,26.83,null,null
TUV,null,10194,null,null,2021,null,null,null,null,null
TZA,null,62830412,null,null,2021,206718488,10249520,4.96,null,null
UGA,null,45910930,null,null,2021,767364443,32619483,4.25,null,null
UKR,null,44298640,null,null,2021,167982922,106445580,63.37,null,null
UMC,null,2796004294,null,null,2021,null,null,null,null,null
URY,null,3396695,null,null,2021,6063981,199999,3.3,null,null
USA,null,332099760,null,null,2021,null,null,null,null,null
UZB,null,34243696,null,null,2021,null,null,null,null,null
VCT,null,102841,null,null,2021,null,null,null,null,null
VEN,null,28237826,null,null,2021,708098081,284585695,40.19,null,null
VGB,null,37809,null,null,2021,null,null,null,null,null
VIR,null,105870,null,null,2021,null,null,null,null,null
VNM,null,98935098,null,null,2021,null,null,null,null,null
VUT,null,305868,null,null,2021,null,null,null,null,null
WLD,null,7920514854,null,null,2021,null,null,null,null,null
WSM,null,213779,null,null,2021,null,null,null,null,null
XKX,null,1786079,null,null,2021,null,null,null,null,null
YEM,null,37140230,null,null,2021,3853456397,2435719208,63.21,null,null
ZAF,null,61502603,null,null,2021,null,null,null,null,null
ZMB,null,19603607,null,null,2021,74681142,null,null,null,null
ZWE,null,15797210,null,null,2021,506971461,86203940,17,null,null
ABW,null,108587,null,null,2020,59659922,1296708,2.17,null,null
AFE,null,694446100,null,null,2020,null,null,null,null,null
AFG,null,39068979,null,null,2020,1131050820,615940338,54.46,null,null
AFW,null,474569351,null,null,2020,null,null,null,null,null
AGO,null,33451132,null,null,2020,null,9604566,null,null,null
ALB,null,2528480,null,null,2020,null,null,null,null,null
AND,null,77380,null,null,2020,null,null,null,null,null
ARB,null,453723239,null,null,2020,null,null,null,null,null
ARE,null,9401038,null,null,2020,null,null,null,null,null
ARG,null,45191965,null,null,2020,18938063,5623402,29.69,null,null
ARM,null,2961500,null,null,2020,null,null,null,null,null
ASM,null,49761,null,null,2020,null,null,null,null,null
ATG,null,91846,null,null,2020,null,null,null,null,null
AUS,null,25649248,null,null,2020,null,null,null,null,null
AUT,null,8916864,null,null,2020,null,null,null,null,null
AZE,null,10093121,null,null,2020,null,null,null,null,null
BDI,null,12617036,null,null,2020,197893000,89049799,45,null,null
BEL,null,11538604,null,null,2020,null,null,null,null,null
BEN,null,13070169,null,null,2020,17930000,3346554,18.66,null,null
BFA,null,21478690,null,null,2020,424357861,257103703,60.59,null,null
BGD,null,166298024,null,null,2020,1264027556,686239649,54.29,null,null
BGR,null,6550696,null,null,2020,null,null,null,null,null
BHR,null,1472204,null,null,2020,null,null,null,null,null
BHS,null,395863,null,null,2020,null,null,null,null,null
BIH,null,3299349,null,null,2020,null,null,null,null,null
BLR,null,9379952,null,null,2020,null,null,null,null,null
BLZ,null,390812,null,null,2020,null,null,null,null,null
BMU,null,64382,null,null,2020,null,null,null,null,null
BOL,null,11816299,null,null,2020,5796141,3289435,56.75,null,null
BRA,null,208660842,null,null,2020,59659922,51510911,86.34,null,null
BRB,null,281698,null,null,2020,null,null,null,null,null
BRN,null,447404,null,null,2020,null,null,null,null,null
BTN,null,770006,null,null,2020,null,null,null,null,null
BWA,null,2365894,null,null,2020,null,null,null,null,null
CAF,null,5026628,null,null,2020,553622290,376984112,68.09,null,null
CAN,null,38028638,null,null,2020,null,null,null,null,null
CEB,null,101215763,null,null,2020,null,null,null,null,null
CHE,null,8638167,null,null,2020,null,null,null,null,null
CHI,null,166235,null,null,2020,null,null,null,null,null
CHL,null,19370624,null,null,2020,59659922,9094497,15.24,null,null
CHN,null,1411100000,null,null,2020,null,null,null,null,null
CIV,null,28915449,null,null,2020,null,null,null,null,null
CMR,null,26210558,null,null,2020,390920124,193292048,49.45,null,null
COD,null,95989998,null,null,2020,2069134820,873481462,42.21,null,null
COG,null,5752791,null,null,2020,11989124,8841027,73.74,null,null
COL,null,50629997,null,null,2020,553280569,418320105,75.61,null,null
COM,null,802163,null,null,2020,null,null,null,null,null
CPV,null,514679,null,null,2020,null,null,null,null,null
CRI,null,5034320,null,null,2020,59659922,2598209,4.36,null,null
CSS,null,4459302,null,null,2020,null,null,null,null,null
CUB,null,11176354,null,null,2020,null,null,null,null,null
CUW,null,155482,null,null,2020,59659922,199996,0.34,null,null
CYM,null,68684,null,null,2020,null,null,null,null,null
CYP,null,1302247,null,null,2020,null,null,null,null,null
CZE,null,10697858,null,null,2020,null,null,null,null,null
DEU,null,83160871,null,null,2020,null,null,null,null,null
DJI,null,1105188,null,null,2020,29983416,6935207,23.13,null,null
DMA,null,67573,null,null,2020,null,null,null,null,null
DNK,null,5831404,null,null,2020,null,null,null,null,null
DOM,null,11008300,null,null,2020,59659922,5934628,9.95,null,null
DZA,null,44042091,null,null,2020,null,null,null,null,null
EAP,null,2121866294,null,null,2020,null,null,null,null,null
EAR,null,3396051187,null,null,2020,null,null,null,null,null
EAS,null,2369420882,null,null,2020,null,null,null,null,null
ECA,null,250351240,null,null,2020,null,null,null,null,null
ECS,null,923664467,null,null,2020,null,null,null,null,null
ECU,null,17546065,null,null,2020,106084922,116093982,109.43,null,null
EGY,null,109315124,null,null,2020,169085255,75728315,44.79,null,null
EMU,null,346986142,null,null,2020,null,null,null,null,null
ERI,null,3291271,null,null,2020,null,null,null,null,null
ESP,null,47359424,null,null,2020,null,null,null,null,null
EST,null,1329522,null,null,2020,null,null,null,null,null
ETH,null,118917671,null,null,2020,1250804122,779049669,62.28,null,null
EUU,null,446870959,null,null,2020,null,null,null,null,null
FCS,null,994901090,null,null,2020,null,null,null,null,null
FIN,null,5529543,null,null,2020,null,null,null,null,null
FJI,null,914963,null,null,2020,null,null,null,null,null
FRA,null,67601110,null,null,2020,null,null,null,null,null
FRO,null,52565,null,null,2020,null,null,null,null,null
FSM,null,110916,null,null,2020,null,null,null,null,null
GAB,null,2322539,null,null,2020,null,null,null,null,null
GBR,null,66744000,null,null,2020,null,null,null,null,null
GEO,null,3722716,null,null,2020,null,null,null,null,null
GHA,null,31887809,null,null,2020,null,null,null,null,null
GIB,null,36173,null,null,2020,null,null,null,null,null
GIN,null,13371183,null,null,2020,null,null,null,null,null
GMB,null,2515733,null,null,2020,null,null,null,null,null
GNB,null,2013255,null,null,2020,null,null,null,null,null
GNQ,null,1716468,null,null,2020,null,null,null,null,null
GRC,null,10698599,null,null,2020,null,null,null,null,null
GRD,null,116341,null,null,2020,null,null,null,null,null
GRL,null,56367,null,null,2020,null,null,null,null,null
GTM,null,17357325,null,null,2020,null,null,null,null,null
GUM,null,162158,null,null,2020,null,null,null,null,null
GUY,null,807481,null,null,2020,59659922,3296048,5.52,null,null
